regionCode,regionName,provinceCode,provinceName,communeCode,communeName,isActive,source,updatedAt
13,Región Metropolitana de Santiago,136,Talagante,13601,Talagante,true,CUT-2018,2018-09-06T00:00:00.000Z
13,Región Metropolitana de Santiago,136,Talagante,13602,El Monte,true,CUT-2018,2018-09-06T00:00:00.000Z
13,Región Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,true,CUT-2018,2018-09-06T00:00:00.000Z
13,Región Metropolitana de Santiago,136,Talagante,13604,Padre Hurtado,true,CUT-2018,2018-09-06T00:00:00.000Z
13,Región Metropolitana de Santiago,136,Talagante,13605,Peñaflor,true,CUT-2018,2018-09-06T00:00:00.000Z
14,Región de Los Ríos,141,Valdivia,14101,Valdivia,true,CUT-2018,2018-09-06T00:00:00.000Z
14,Región de Los Ríos,141,Valdivia,14102,Corral,true,CUT-2018,2018-09-06T00:00:00.000Z
14,Región de Los Ríos,141,Valdivia,14103,Lanco,true,CUT-2018,2018-09-06T00:00:00.000Z
14,Región de Los Ríos,141,Valdivia,14104,Los Lagos,true,CUT-2018,2018-09-06T00:00:00.000Z
14,Región de Los Ríos,141,Valdivia,14105,Máfil,true,CUT-2018,2018-09-06T00:00:00.000Z
14,Región de Los Ríos,141,Valdivia,14106,Mariquina,true,CUT-2018,2018-09-06T00:00:00.000Z
14,Región de Los Ríos,141,Valdivia,14107,Paillaco,true,CUT-2018,2018-09-06T00:00:00.000Z
14,Región de Los Ríos,141,Valdivia,14108,Panguipulli,true,CUT-2018,2018-09-06T00:00:00.000Z
14,Región de Los Ríos,142,Ranco,14201,La Unión,true,CUT-2018,2018-09-06T00:00:00.000Z
14,Región de Los Ríos,142,Ranco,14202,Futrono,true,CUT-2018,2018-09-06T00:00:00.000Z
14,Región de Los Ríos,142,Ranco,14203,Lago Ranco,true,CUT-2018,2018-09-06T00:00:00.000Z
14,Región de Los Ríos,142,Ranco,14204,Río Bueno,true,CUT-2018,2018-09-06T00:00:00.000Z
15,Arica y Parinacota,151,Arica,15101,Arica,true,CUT-2018,2018-09-06T00:00:00.000Z
15,Arica y Parinacota,151,Arica,15102,Camarones,true,CUT-2018,2018-09-06T00:00:00.000Z
15,Arica y Parinacota,152,Parinacota,15201,Putre,true,CUT-2018,2018-09-06T00:00:00.000Z
15,Arica y Parinacota,152,Parinacota,15202,General Lagos,true,CUT-2018,2018-09-06T00:00:00.000Z
